"ts","state","rpm","wetBulbFahrenheit","relativeHumidity","windSpeed","windDirection","hourlyPrecip","watts"
2016-06-18 15:07:29,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:08:26,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:10:26,"Soft Start",14,69,48,6,180,NA,0
2016-06-18 15:11:27,"Soft Start",43.5,69,48,6,180,NA,0
2016-06-18 15:12:26,"Power ramp-up",83.4,69,48,6,180,NA,1150.2
2016-06-18 15:13:27,"Soft Start",23.6,69,48,6,180,NA,0
2016-06-18 15:14:27,"Soft Start",70.9,69,48,6,180,NA,84.6
2016-06-18 15:15:28,"Power ramp-up",59.6,69,48,6,180,NA,77
2016-06-18 15:16:28,"Power ramp-up",65.8,69,48,6,180,NA,98.5
2016-06-18 15:17:27,"Soft Start",57.6,69,48,6,180,NA,44.2
2016-06-18 15:18:27,"Soft Start",60.6,69,48,6,180,NA,44.3
2016-06-18 15:19:26,"Soft Start",42.6,69,48,6,180,NA,0
2016-06-18 15:20:28,"Soft Start",48.4,69,48,6,180,NA,0
2016-06-18 15:21:28,"Soft Start",66.6,69,48,6,180,NA,83.2
2016-06-18 15:22:27,"Soft Start",59,69,48,6,180,NA,38.5
2016-06-18 15:23:28,"Soft Start",60.1,69,48,6,180,NA,69.5
2016-06-18 15:24:29,"Soft Start",58.3,69,48,6,180,NA,146.1
2016-06-18 15:25:27,"Soft Start",52.6,69,48,6,180,NA,0
2016-06-18 15:26:27,"Soft Start",29.5,69,48,6,180,NA,0
2016-06-18 15:27:26,"Soft Start",16.3,69,48,6,180,NA,0
2016-06-18 15:28:29,"Soft Start",10.2,69,48,6,180,NA,0
2016-06-18 15:29:26,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:30:28,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:31:28,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:32:28,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:33:26,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:34:27,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:35:27,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:36:28,"Soft Start",0,69,48,6,180,NA,0
2016-06-18 15:37:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:38:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:39:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:40:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:41:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:42:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:43:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:44:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:45:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:46:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:47:29,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:48:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:49:27,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:50:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:51:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:52:28,"Enabled",0,69,48,6,180,NA,0
2016-06-18 15:53:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:54:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:55:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:56:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:57:26,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:58:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 15:59:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:00:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:01:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:02:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:03:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:04:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:05:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:06:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:07:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:08:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:09:26,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:10:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:11:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:12:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:13:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:14:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:15:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:16:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:17:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:18:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:19:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:20:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:21:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:22:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:23:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:24:30,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:25:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:26:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:27:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:28:26,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:29:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:30:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:31:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:32:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:33:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:34:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:35:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:36:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:37:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:38:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:39:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:40:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:41:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:42:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:43:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:44:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:45:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:46:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:47:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:48:30,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:49:27,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:50:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:51:28,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:52:29,"Enabled",0,69,48,9,170,NA,0
2016-06-18 16:53:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:54:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:55:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:56:30,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:57:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:58:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 16:59:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:00:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:01:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:02:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:03:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:04:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:05:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:06:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:07:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:08:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:09:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:10:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:11:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:12:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:13:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:14:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:15:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:16:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:17:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:18:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:19:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:20:30,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:21:30,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:22:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:23:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:24:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:25:30,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:26:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:27:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:28:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:29:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:30:32,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:31:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:32:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:33:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:34:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:35:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:36:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:37:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:38:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:39:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:40:30,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:41:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:42:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:43:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:44:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:45:27,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:46:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:47:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:48:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:49:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:50:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:51:29,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:52:28,"Enabled",0,68,41,8,200,NA,0
2016-06-18 17:53:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:54:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:55:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:56:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:57:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:58:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 17:59:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:00:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:01:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:02:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:03:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:04:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:05:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:06:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:07:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:08:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:09:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:10:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:11:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:12:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:13:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:14:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:15:31,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:16:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:17:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:18:31,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:19:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:20:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:21:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:22:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:23:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:24:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:25:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:26:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:27:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:28:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:29:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:30:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:31:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:32:29,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:33:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:34:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:35:31,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:36:30,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:37:28,"Enabled",0,68,46,8,210,NA,0
2016-06-18 18:38:28,"Enabled",13.6,68,46,8,210,NA,0.1
2016-06-18 18:40:30,"Soft Start",12.5,68,46,8,210,NA,0.1
2016-06-18 18:41:29,"Soft Start",22.7,68,46,8,210,NA,0.4
2016-06-18 18:42:28,"Soft Start",73.4,68,46,8,210,NA,17.4
2016-06-18 18:43:28,"Running",57.3,68,46,8,210,NA,475.3
2016-06-18 18:44:29,"Running",61,68,46,8,210,NA,612.5
2016-06-18 18:45:29,"Running",52.3,68,46,8,210,NA,380.6
2016-06-18 18:46:29,"Running",42.9,68,46,8,210,NA,233.4
2016-06-18 18:47:30,"Running",93.9,68,46,8,210,NA,1903.1
2016-06-18 18:48:29,"Running",47.5,68,46,8,210,NA,284
2016-06-18 18:49:29,"Running",65.1,68,46,8,210,NA,738.6
2016-06-18 18:50:30,"Running",87.4,68,46,8,210,NA,1574
2016-06-18 18:51:28,"Running",55.9,68,46,8,210,NA,647.7
2016-06-18 18:52:30,"Soft Start",86.5,68,46,8,210,NA,123.9
2016-06-18 18:53:28,"Running",61.7,69,56,6,160,NA,630.9
2016-06-18 18:54:31,"Running",37.9,69,56,6,160,NA,0
2016-06-18 18:55:30,"Running",68.9,69,56,6,160,NA,852.3
2016-06-18 18:56:30,"Running",50.7,69,56,6,160,NA,320.9
2016-06-18 18:57:29,"Soft Start",52.9,69,56,6,160,NA,0
2016-06-18 18:58:30,"Soft Start",61,69,56,6,160,NA,89.3
2016-06-18 18:59:29,"Soft Start",55.2,69,56,6,160,NA,0
2016-06-18 19:00:28,"Power ramp-up",78.5,69,56,6,160,NA,469.1
2016-06-18 19:01:30,"Soft Start",65.4,69,56,6,160,NA,55.4
2016-06-18 19:02:29,"Soft Start",51.9,69,56,6,160,NA,0
2016-06-18 19:03:29,"Soft Start",37.4,69,56,6,160,NA,0
2016-06-18 19:04:28,"Soft Start",61.4,69,56,6,160,NA,59.1
2016-06-18 19:05:29,"Soft Start",37.5,69,56,6,160,NA,0
2016-06-18 19:06:29,"Soft Start",13.2,69,56,6,160,NA,0
2016-06-18 19:07:31,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:08:30,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:09:28,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:10:29,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:11:29,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:12:30,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:13:29,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:14:29,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:15:30,"Soft Start",0,69,56,6,160,NA,0
2016-06-18 19:16:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:17:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:18:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:19:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:20:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:21:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:22:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:23:28,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:24:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:25:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:26:28,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:27:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:28:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:29:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:30:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:31:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:32:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:33:31,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:34:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:35:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:36:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:37:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:38:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:39:31,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:40:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:41:31,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:42:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:43:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:44:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:45:32,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:46:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:47:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:48:30,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:49:28,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:50:31,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:51:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:52:29,"Enabled",0,69,56,6,160,NA,0
2016-06-18 19:53:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:54:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:55:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:56:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:57:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:58:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 19:59:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:00:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:01:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:02:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:03:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:04:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:05:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:06:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:07:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:08:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:09:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:10:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:11:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:12:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:13:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:14:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:15:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:16:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:17:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:18:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:19:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:20:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:21:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:22:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:23:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:24:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:25:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:26:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:27:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:28:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:29:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:30:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:31:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:32:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:33:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:34:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:35:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:36:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:37:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:38:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:39:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:40:29,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:41:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:42:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:43:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:44:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:45:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:46:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:47:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:48:32,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:49:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:50:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:51:31,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:52:30,"Enabled",0,67,62,6,150,NA,0
2016-06-18 20:53:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:54:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:55:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:56:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:57:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:58:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 20:59:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:00:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:01:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:02:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:03:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:04:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:05:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:06:29,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:07:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:08:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:09:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:10:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:11:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:12:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:13:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:14:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:15:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:16:32,"Enabled",9,67,64,7,140,NA,0
2016-06-18 21:17:31,"Enabled",9,67,64,7,140,NA,0
2016-06-18 21:18:32,"Enabled",23.2,67,64,7,140,NA,0.3
2016-06-18 21:19:31,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:20:30,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:21:32,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:22:31,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:23:30,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:24:31,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:25:31,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:26:31,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:27:32,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:28:32,"Soft Start",0,67,64,7,140,NA,0
2016-06-18 21:29:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:30:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:31:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:32:29,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:33:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:34:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:35:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:36:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:37:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:38:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:39:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:40:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:41:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:42:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:43:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:44:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:45:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:46:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:47:30,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:48:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:49:32,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:50:31,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:51:33,"Enabled",0,67,64,7,140,NA,0
2016-06-18 21:52:31,"Enabled",0,67,64,7,140,NA,0
